Timestamp,CPU Usage (%),Memory Usage (%),Disk Usage (%)
2024-05-06 18:59:46,3.5,83.95784983063322,78.61611381049106
2024-05-06 18:59:48,2.1,84.28555957177257,78.61611381049106
2024-05-06 18:59:50,3.8,83.95763177742678,78.61611381049106
2024-05-06 18:59:52,5.1,83.9755848247567,78.61611381049106
2024-05-06 18:59:54,1.6,83.86939291322233,78.61611381049106
